onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	n02885462_17642	51	404	0.000000
40	8	1	n02346627_7809	29	232	0.000000
48	8	1	n02236241_5223	27	212	0.000000
56	8	1	n04273569_10766	122	969	0.000000
64	8	2	n04273569_10766	122	969	65.032693
72	8	1	n04070727_13150	107	849	0.000000
80	8	1	n04233124_14573	118	939	0.000000
88	8	2	n04233124_14573	118	939	89.215601
96	8	1	n02472293_34273	35	277	0.000000
104	8	1	n04401680_26778	129	1029	0.000000
112	8	1	n03609235_4455	84	669	0.000000
120	8	1	n12582231_29287	148	1182	0.000000
128	8	1	n04320973_12980	125	994	0.000000
136	8	1	n04255586_1521	120	953	0.000000
144	8	1	n03792782_34550	96	765	0.000000
152	8	1	n02317335_30508	28	223	0.000000
160	8	1	n04412416_10353	132	1049	0.000000
168	8	1	n02439033_11666	33	257	0.000000
176	8	1	n02769748_26776	42	331	0.000000
184	8	1	n04313503_23067	124	990	0.000000
192	8	1	n02508213_5695	39	311	0.000000
200	8	1	n01787835_13122	11	86	0.000000
208	8	1	n02882647_18337	50	395	0.000000
216	8	1	n04168199_9434	114	909	0.000000
224	8	1	n03746005_4914	93	739	0.000000
232	8	1	n04555897_30092	139	1109	0.000000
240	8	1	n02974003_8115	53	422	0.000000
248	8	1	n02843158_5377	49	387	0.000000
256	8	1	n02090827_9305	23	183	0.000000
264	8	1	n03345487_7233	65	519	0.000000
272	8	1	n04497801_6187	138	1101	0.000000
280	8	2	n04497801_6187	138	1101	281.145103
288	8	1	n03079230_22337	57	452	0.000000
296	8	1	n04146614_3266	112	892	0.000000
304	8	2	n04146614_3266	112	892	305.028123
312	8	1	n07734017_6281	143	1142	0.000000
320	8	1	n04376876_10606	127	1010	0.000000
328	8	1	n01770393_14471	8	59	0.000000
336	8	1	n01645776_9576	3	22	0.000000
344	8	1	n04373894_41541	126	1005	0.000000
352	8	1	n04442441_7198	135	1079	0.000000
360	8	1	n03483823_8150	75	599	0.000000
368	8	1	n04154565_19381	113	902	0.000000
376	8	2	n04154565_19381	113	902	377.026757
384	8	1	n03445777_8313	72	574	0.000000
392	8	1	n03790512_14883	95	756	0.000000
400	8	1	n02766534_10312	41	321	0.000000
408	8	1	n03063599_2682	56	441	0.000000
416	8	1	n01970164_19716	17	131	0.000000
424	8	1	n01664990_18293	4	28	0.000000
432	8	1	n02005790_7527	18	143	0.000000
440	8	1	n03918737_22699	101	805	0.000000
448	8	1	n11978233_26590	147	1173	455.025265
456	8	1	n03494278_27938	76	602	0.000000
464	8	1	n04113406_5900	110	880	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
